Date,Time,TANK,LIGHT (PAR)
10/6/2023,12:00,MCAP AMB,210.5
10/6/2023,12:15,MCAP AMB,312.6
10/6/2023,12:30,MCAP AMB,175
10/6/2023,12:45,MCAP AMB,170.9
10/6/2023,13:00,MCAP AMB,159.1
10/6/2023,13:15,MCAP AMB,188.3
10/6/2023,13:30,MCAP AMB,226.1
10/6/2023,13:45,MCAP AMB,252.5
10/6/2023,14:00,MCAP AMB,178.4
10/6/2023,14:15,MCAP AMB,38.4
10/6/2023,14:30,MCAP AMB,66.6
10/6/2023,14:45,MCAP AMB,69.9
10/6/2023,15:00,MCAP AMB,23.4
10/6/2023,15:15,MCAP AMB,23.1
10/6/2023,15:30,MCAP AMB,50
10/6/2023,15:45,MCAP AMB,66.8
10/6/2023,16:00,MCAP AMB,36.4
10/6/2023,16:15,MCAP AMB,32.8
10/6/2023,16:30,MCAP AMB,26.3
10/6/2023,16:45,MCAP AMB,23.8
10/6/2023,17:00,MCAP AMB,22.6
10/6/2023,17:15,MCAP AMB,17.3
10/6/2023,17:30,MCAP AMB,14.7
10/6/2023,17:45,MCAP AMB,8
10/6/2023,18:00,MCAP AMB,4.9
10/6/2023,18:15,MCAP AMB,2.2
10/6/2023,18:30,MCAP AMB,0.3
10/6/2023,18:45,MCAP AMB,0
10/6/2023,19:00,MCAP AMB,0
10/6/2023,19:15,MCAP AMB,0
10/6/2023,19:30,MCAP AMB,0
10/6/2023,19:45,MCAP AMB,0
10/6/2023,20:00,MCAP AMB,0
10/6/2023,20:15,MCAP AMB,0
10/6/2023,20:30,MCAP AMB,0
10/6/2023,20:45,MCAP AMB,0
10/6/2023,21:00,MCAP AMB,0
10/6/2023,21:15,MCAP AMB,0
10/6/2023,21:30,MCAP AMB,0
10/6/2023,21:45,MCAP AMB,0
10/6/2023,22:00,MCAP AMB,0
10/6/2023,22:15,MCAP AMB,0
10/6/2023,22:30,MCAP AMB,0
10/6/2023,22:45,MCAP AMB,0
10/6/2023,23:00,MCAP AMB,0
10/6/2023,23:15,MCAP AMB,0
10/6/2023,23:30,MCAP AMB,0
10/6/2023,23:45,MCAP AMB,0
10/6/2023,0:00,MCAP AMB,0
10/7/2023,0:15,MCAP AMB,0
10/7/2023,0:30,MCAP AMB,0
10/7/2023,0:45,MCAP AMB,0
10/7/2023,1:00,MCAP AMB,0
10/7/2023,1:15,MCAP AMB,0
10/7/2023,1:30,MCAP AMB,0
10/7/2023,1:45,MCAP AMB,0
10/7/2023,2:00,MCAP AMB,0
10/7/2023,2:15,MCAP AMB,0
10/7/2023,2:30,MCAP AMB,0
10/7/2023,2:45,MCAP AMB,0
10/7/2023,3:00,MCAP AMB,0
10/7/2023,3:15,MCAP AMB,0
10/7/2023,3:30,MCAP AMB,0
10/7/2023,3:45,MCAP AMB,0
10/7/2023,4:00,MCAP AMB,0
10/7/2023,4:15,MCAP AMB,0
10/7/2023,4:30,MCAP AMB,0
10/7/2023,4:45,MCAP AMB,0
10/7/2023,5:00,MCAP AMB,0
10/7/2023,5:15,MCAP AMB,0
10/7/2023,5:30,MCAP AMB,0
10/7/2023,5:45,MCAP AMB,0
10/7/2023,6:00,MCAP AMB,0
10/7/2023,6:15,MCAP AMB,0
10/7/2023,6:30,MCAP AMB,0.6
10/7/2023,6:45,MCAP AMB,3.6
10/7/2023,7:00,MCAP AMB,11.8
10/7/2023,7:15,MCAP AMB,28.4
10/7/2023,7:30,MCAP AMB,83.5
10/7/2023,7:45,MCAP AMB,56.9
10/7/2023,8:00,MCAP AMB,104.6
10/7/2023,8:15,MCAP AMB,137.6
10/7/2023,8:30,MCAP AMB,129.6
10/7/2023,8:45,MCAP AMB,95.6
10/7/2023,9:00,MCAP AMB,112.1
10/7/2023,9:15,MCAP AMB,76.8
10/7/2023,9:30,MCAP AMB,158.5
10/7/2023,9:45,MCAP AMB,170.4
10/7/2023,10:00,MCAP AMB,188.5
10/7/2023,10:15,MCAP AMB,120.5
10/7/2023,10:30,MCAP AMB,230.8
10/7/2023,10:45,MCAP AMB,280.9
10/7/2023,11:00,MCAP AMB,179.6
10/7/2023,11:15,MCAP AMB,176.1
10/7/2023,11:30,MCAP AMB,114.4
10/7/2023,11:45,MCAP AMB,59.1
10/7/2023,12:00,MCAP AMB,39.5
10/7/2023,12:15,MCAP AMB,51.7
10/7/2023,12:30,MCAP AMB,63.9
10/7/2023,12:45,MCAP AMB,94.4
10/7/2023,13:00,MCAP AMB,134.4
10/7/2023,13:15,MCAP AMB,181.6
10/7/2023,13:30,MCAP AMB,252.9
10/7/2023,13:45,MCAP AMB,247
10/7/2023,14:00,MCAP AMB,153
10/7/2023,14:15,MCAP AMB,68.2
10/7/2023,14:30,MCAP AMB,84.5
10/7/2023,14:45,MCAP AMB,49.3
10/7/2023,15:00,MCAP AMB,53.2
10/7/2023,15:15,MCAP AMB,59.8
10/7/2023,15:30,MCAP AMB,29.8
10/7/2023,15:45,MCAP AMB,46.6
10/7/2023,16:00,MCAP AMB,29.1
10/7/2023,16:15,MCAP AMB,29
10/7/2023,16:30,MCAP AMB,16.1
10/7/2023,16:45,MCAP AMB,15.6
10/7/2023,17:00,MCAP AMB,13.5
10/7/2023,17:15,MCAP AMB,12.6
10/7/2023,17:30,MCAP AMB,10.2
10/7/2023,17:45,MCAP AMB,7.3
10/7/2023,18:00,MCAP AMB,4.2
10/7/2023,18:15,MCAP AMB,2.3
10/7/2023,18:30,MCAP AMB,0.4
10/7/2023,18:45,MCAP AMB,0
10/7/2023,19:00,MCAP AMB,0
10/7/2023,19:15,MCAP AMB,0
10/7/2023,19:30,MCAP AMB,0
10/7/2023,19:45,MCAP AMB,0
10/7/2023,20:00,MCAP AMB,0
10/7/2023,20:15,MCAP AMB,0
10/7/2023,20:30,MCAP AMB,0
10/7/2023,20:45,MCAP AMB,0
10/7/2023,21:00,MCAP AMB,0
10/7/2023,21:15,MCAP AMB,0
10/7/2023,21:30,MCAP AMB,0
10/7/2023,21:45,MCAP AMB,0
10/7/2023,22:00,MCAP AMB,0
10/7/2023,22:15,MCAP AMB,0
10/7/2023,22:30,MCAP AMB,0
10/7/2023,22:45,MCAP AMB,0
10/7/2023,23:00,MCAP AMB,0
10/7/2023,23:15,MCAP AMB,0
10/7/2023,23:30,MCAP AMB,0
10/7/2023,23:45,MCAP AMB,0
10/7/2023,0:00,MCAP AMB,0
10/8/2023,0:15,MCAP AMB,0
10/8/2023,0:30,MCAP AMB,0
10/8/2023,0:45,MCAP AMB,0
10/8/2023,1:00,MCAP AMB,0
10/8/2023,1:15,MCAP AMB,0
10/8/2023,1:30,MCAP AMB,0
10/8/2023,1:45,MCAP AMB,0
10/8/2023,2:00,MCAP AMB,0
10/8/2023,2:15,MCAP AMB,0
10/8/2023,2:30,MCAP AMB,0
10/8/2023,2:45,MCAP AMB,0
10/8/2023,3:00,MCAP AMB,0
10/8/2023,3:15,MCAP AMB,0
10/8/2023,3:30,MCAP AMB,0
10/8/2023,3:45,MCAP AMB,0
10/8/2023,4:00,MCAP AMB,0
10/8/2023,4:15,MCAP AMB,0
10/8/2023,4:30,MCAP AMB,0
10/8/2023,4:45,MCAP AMB,0
10/8/2023,5:00,MCAP AMB,0
10/8/2023,5:15,MCAP AMB,0
10/8/2023,5:30,MCAP AMB,0
10/8/2023,5:45,MCAP AMB,0
10/8/2023,6:00,MCAP AMB,0
10/8/2023,6:15,MCAP AMB,0
10/8/2023,6:30,MCAP AMB,0.7
10/8/2023,6:45,MCAP AMB,3.8
10/8/2023,7:00,MCAP AMB,11.2
10/8/2023,7:15,MCAP AMB,28.2
10/8/2023,7:30,MCAP AMB,66
10/8/2023,7:45,MCAP AMB,74.4
10/8/2023,8:00,MCAP AMB,132.1
10/8/2023,8:15,MCAP AMB,163.7
10/8/2023,8:30,MCAP AMB,107.5
10/8/2023,8:45,MCAP AMB,86.1
10/8/2023,9:00,MCAP AMB,99.3
10/8/2023,9:15,MCAP AMB,93.2
10/8/2023,9:30,MCAP AMB,142.7
10/8/2023,9:45,MCAP AMB,106.5
10/8/2023,10:00,MCAP AMB,147.7
10/8/2023,10:15,MCAP AMB,123.2
10/8/2023,10:30,MCAP AMB,89.7
10/8/2023,10:45,MCAP AMB,83
10/8/2023,11:00,MCAP AMB,161.4
10/8/2023,11:15,MCAP AMB,268.2
10/8/2023,11:30,MCAP AMB,270.8
10/8/2023,11:45,MCAP AMB,291.7
10/8/2023,12:00,MCAP AMB,277.5
10/8/2023,12:15,MCAP AMB,308.2
10/8/2023,12:30,MCAP AMB,256.1
10/8/2023,12:45,MCAP AMB,194.9
10/8/2023,13:00,MCAP AMB,159.9
10/8/2023,13:15,MCAP AMB,188.5
10/8/2023,13:30,MCAP AMB,229.9
10/8/2023,13:45,MCAP AMB,138
10/8/2023,14:00,MCAP AMB,54.8
10/8/2023,14:15,MCAP AMB,57.9
10/8/2023,14:30,MCAP AMB,46.2
10/8/2023,14:45,MCAP AMB,42
10/8/2023,15:00,MCAP AMB,39.8
10/8/2023,15:15,MCAP AMB,44.4
10/8/2023,15:30,MCAP AMB,28
10/8/2023,15:45,MCAP AMB,36.1
10/8/2023,16:00,MCAP AMB,27.6
10/8/2023,16:15,MCAP AMB,30.1
10/8/2023,16:30,MCAP AMB,21.6
10/8/2023,16:45,MCAP AMB,18.2
10/8/2023,17:00,MCAP AMB,13.1
10/8/2023,17:15,MCAP AMB,10.4
10/8/2023,17:30,MCAP AMB,8.3
10/8/2023,17:45,MCAP AMB,6.8
10/8/2023,18:00,MCAP AMB,4.2
10/8/2023,18:15,MCAP AMB,2
10/8/2023,18:30,MCAP AMB,0.3
10/8/2023,18:45,MCAP AMB,0
10/8/2023,19:00,MCAP AMB,0
10/8/2023,19:15,MCAP AMB,0
10/8/2023,19:30,MCAP AMB,0
10/8/2023,19:45,MCAP AMB,0
10/8/2023,20:00,MCAP AMB,0
10/8/2023,20:15,MCAP AMB,0
10/8/2023,20:30,MCAP AMB,0
10/8/2023,20:45,MCAP AMB,0
10/8/2023,21:00,MCAP AMB,0
10/8/2023,21:15,MCAP AMB,0
10/8/2023,21:30,MCAP AMB,0
10/8/2023,21:45,MCAP AMB,0
10/8/2023,22:00,MCAP AMB,0
10/8/2023,22:15,MCAP AMB,0
10/8/2023,22:30,MCAP AMB,0
10/8/2023,22:45,MCAP AMB,0
10/8/2023,23:00,MCAP AMB,0
10/8/2023,23:15,MCAP AMB,0
10/8/2023,23:30,MCAP AMB,0
10/8/2023,23:45,MCAP AMB,0
10/8/2023,0:00,MCAP AMB,0
10/9/2023,0:15,MCAP AMB,0
10/9/2023,0:30,MCAP AMB,0
10/9/2023,0:45,MCAP AMB,0
10/9/2023,1:00,MCAP AMB,0
10/9/2023,1:15,MCAP AMB,0
10/9/2023,1:30,MCAP AMB,0
10/9/2023,1:45,MCAP AMB,0
10/9/2023,2:00,MCAP AMB,0
10/9/2023,2:15,MCAP AMB,0
10/9/2023,2:30,MCAP AMB,0
10/9/2023,2:45,MCAP AMB,0
10/9/2023,3:00,MCAP AMB,0
10/9/2023,3:15,MCAP AMB,0
10/9/2023,3:30,MCAP AMB,0
10/9/2023,3:45,MCAP AMB,0
10/9/2023,4:00,MCAP AMB,0
10/9/2023,4:15,MCAP AMB,0
10/9/2023,4:30,MCAP AMB,0
10/9/2023,4:45,MCAP AMB,0
10/9/2023,5:00,MCAP AMB,0
10/9/2023,5:15,MCAP AMB,0
10/9/2023,5:30,MCAP AMB,0
10/9/2023,5:45,MCAP AMB,0
10/9/2023,6:00,MCAP AMB,0
10/9/2023,6:15,MCAP AMB,0
10/9/2023,6:30,MCAP AMB,0.7
10/9/2023,6:45,MCAP AMB,3.5
10/9/2023,7:00,MCAP AMB,11.9
10/9/2023,7:15,MCAP AMB,28.1
10/9/2023,7:30,MCAP AMB,56.4
10/9/2023,7:45,MCAP AMB,83.1
10/9/2023,8:00,MCAP AMB,46.6
10/9/2023,8:15,MCAP AMB,25.5
10/9/2023,8:30,MCAP AMB,104.5
10/9/2023,8:45,MCAP AMB,81.5
10/9/2023,9:00,MCAP AMB,62.2
10/9/2023,9:15,MCAP AMB,40.1
10/9/2023,9:30,MCAP AMB,49
10/9/2023,9:45,MCAP AMB,140
10/9/2023,10:00,MCAP AMB,147.4
10/9/2023,10:15,MCAP AMB,100
10/9/2023,10:30,MCAP AMB,102.8
10/9/2023,10:45,MCAP AMB,160.4
10/9/2023,11:00,MCAP AMB,82.7
10/9/2023,11:15,MCAP AMB,167.2
10/9/2023,11:30,MCAP AMB,232.6
10/9/2023,11:45,MCAP AMB,276.7
10/9/2023,12:00,MCAP AMB,264.2
10/9/2023,12:15,MCAP AMB,288.2
10/9/2023,12:30,MCAP AMB,296.3
10/9/2023,12:45,MCAP AMB,233.8
10/9/2023,13:00,MCAP AMB,133.4
10/9/2023,13:15,MCAP AMB,138.3
10/9/2023,13:30,MCAP AMB,106.3
10/9/2023,13:45,MCAP AMB,105.6
10/9/2023,14:00,MCAP AMB,138
10/9/2023,14:15,MCAP AMB,101.9
10/9/2023,14:30,MCAP AMB,82
10/9/2023,14:45,MCAP AMB,77.1
10/9/2023,15:00,MCAP AMB,54.1
10/9/2023,15:15,MCAP AMB,45.8
10/9/2023,15:30,MCAP AMB,53.4
10/9/2023,15:45,MCAP AMB,48.9
10/9/2023,16:00,MCAP AMB,34.6
10/9/2023,16:15,MCAP AMB,33.7
10/9/2023,16:30,MCAP AMB,31.2
10/9/2023,16:45,MCAP AMB,23.6
10/9/2023,17:00,MCAP AMB,15.8
10/9/2023,17:15,MCAP AMB,9.7
10/9/2023,17:30,MCAP AMB,9.9
10/9/2023,17:45,MCAP AMB,5.3
10/9/2023,18:00,MCAP AMB,3.9
10/9/2023,18:15,MCAP AMB,1.1
10/9/2023,18:30,MCAP AMB,0.1
10/9/2023,18:45,MCAP AMB,0
10/9/2023,19:00,MCAP AMB,0
10/9/2023,19:15,MCAP AMB,0
10/9/2023,19:30,MCAP AMB,0
10/9/2023,19:45,MCAP AMB,0
10/9/2023,20:00,MCAP AMB,0
10/9/2023,20:15,MCAP AMB,0
10/9/2023,20:30,MCAP AMB,0
10/9/2023,20:45,MCAP AMB,0
10/9/2023,21:00,MCAP AMB,0
10/9/2023,21:15,MCAP AMB,0
10/9/2023,21:30,MCAP AMB,0
10/9/2023,21:45,MCAP AMB,0
10/9/2023,22:00,MCAP AMB,0
10/9/2023,22:15,MCAP AMB,0
10/9/2023,22:30,MCAP AMB,0
10/9/2023,22:45,MCAP AMB,0
10/9/2023,23:00,MCAP AMB,0
10/9/2023,23:15,MCAP AMB,0
10/9/2023,23:30,MCAP AMB,0
10/9/2023,23:45,MCAP AMB,0
10/9/2023,0:00,MCAP AMB,0
10/10/2023,0:15,MCAP AMB,0
10/10/2023,0:30,MCAP AMB,0
10/10/2023,0:45,MCAP AMB,0
10/10/2023,1:00,MCAP AMB,0
10/10/2023,1:15,MCAP AMB,0
10/10/2023,1:30,MCAP AMB,0
10/10/2023,1:45,MCAP AMB,0
10/10/2023,2:00,MCAP AMB,0
10/10/2023,2:15,MCAP AMB,0
10/10/2023,2:30,MCAP AMB,0
10/10/2023,2:45,MCAP AMB,0
10/10/2023,3:00,MCAP AMB,0
10/10/2023,3:15,MCAP AMB,0
10/10/2023,3:30,MCAP AMB,0
10/10/2023,3:45,MCAP AMB,0
10/10/2023,4:00,MCAP AMB,0
10/10/2023,4:15,MCAP AMB,0
10/10/2023,4:30,MCAP AMB,0
10/10/2023,4:45,MCAP AMB,0
10/10/2023,5:00,MCAP AMB,0
10/10/2023,5:15,MCAP AMB,0
10/10/2023,5:30,MCAP AMB,0
10/10/2023,5:45,MCAP AMB,0
10/10/2023,6:00,MCAP AMB,0
10/10/2023,6:15,MCAP AMB,0
10/10/2023,6:30,MCAP AMB,0.2
10/10/2023,6:45,MCAP AMB,2.1
10/10/2023,7:00,MCAP AMB,9
10/10/2023,7:15,MCAP AMB,17.8
10/10/2023,7:30,MCAP AMB,21.6
10/10/2023,7:45,MCAP AMB,33.8
10/10/2023,8:00,MCAP AMB,73.9
10/10/2023,8:15,MCAP AMB,52.7
10/10/2023,8:30,MCAP AMB,44
10/10/2023,8:45,MCAP AMB,58
10/10/2023,9:00,MCAP AMB,55.9
10/10/2023,9:15,MCAP AMB,55.8
10/10/2023,9:30,MCAP AMB,59.5
10/10/2023,9:45,MCAP AMB,66.5
10/10/2023,10:00,MCAP AMB,97.8
10/10/2023,10:15,MCAP AMB,115.9
10/10/2023,10:30,MCAP AMB,122.9
10/10/2023,10:45,MCAP AMB,171.5
10/10/2023,11:00,MCAP AMB,190
10/10/2023,11:15,MCAP AMB,148.4
10/10/2023,11:30,MCAP AMB,156.1
10/10/2023,11:45,MCAP AMB,163.8
10/10/2023,12:00,MCAP AMB,165.9
10/10/2023,12:15,MCAP AMB,190.1
10/10/2023,12:30,MCAP AMB,22.9
10/10/2023,12:45,MCAP AMB,5.5
10/10/2023,13:00,MCAP AMB,5.7
10/10/2023,13:15,MCAP AMB,3.8
10/10/2023,13:30,MCAP AMB,3.7
10/10/2023,13:45,MCAP AMB,2.8
10/10/2023,14:00,MCAP AMB,2.8
7/24/2023,0:15,PCOM AMB,0
7/24/2023,0:30,PCOM AMB,0
7/24/2023,0:45,PCOM AMB,0
7/24/2023,1:00,PCOM AMB,0
7/24/2023,1:15,PCOM AMB,0
7/24/2023,1:30,PCOM AMB,0
7/24/2023,1:45,PCOM AMB,0
7/24/2023,2:00,PCOM AMB,0
7/24/2023,2:15,PCOM AMB,0
7/24/2023,2:30,PCOM AMB,0
7/24/2023,2:45,PCOM AMB,0
7/24/2023,3:00,PCOM AMB,0
7/24/2023,3:15,PCOM AMB,0
7/24/2023,3:30,PCOM AMB,0
7/24/2023,3:45,PCOM AMB,0
7/24/2023,4:00,PCOM AMB,0
7/24/2023,4:15,PCOM AMB,0
7/24/2023,4:30,PCOM AMB,0
7/24/2023,4:45,PCOM AMB,0
7/24/2023,5:00,PCOM AMB,0
7/24/2023,5:15,PCOM AMB,0
7/24/2023,5:30,PCOM AMB,0
7/24/2023,5:45,PCOM AMB,0
7/24/2023,6:00,PCOM AMB,0.1
7/24/2023,6:15,PCOM AMB,1.8
7/24/2023,6:30,PCOM AMB,6
7/24/2023,6:45,PCOM AMB,11.2
7/24/2023,7:00,PCOM AMB,15.1
7/24/2023,7:15,PCOM AMB,22.1
7/24/2023,7:30,PCOM AMB,28.1
7/24/2023,7:45,PCOM AMB,123.6
7/24/2023,8:00,PCOM AMB,153.4
7/24/2023,8:15,PCOM AMB,153.3
7/24/2023,8:30,PCOM AMB,182.8
7/24/2023,8:45,PCOM AMB,274.4
7/24/2023,9:00,PCOM AMB,97.4
7/24/2023,9:15,PCOM AMB,103.7
7/24/2023,9:30,PCOM AMB,107.4
7/24/2023,9:45,PCOM AMB,147.5
7/24/2023,10:00,PCOM AMB,65.2
7/24/2023,10:15,PCOM AMB,202.9
7/24/2023,10:30,PCOM AMB,486.1
7/24/2023,10:45,PCOM AMB,148.8
7/24/2023,11:00,PCOM AMB,108.5
7/24/2023,11:15,PCOM AMB,118.1
7/24/2023,11:30,PCOM AMB,156
7/24/2023,11:45,PCOM AMB,103
7/24/2023,12:00,PCOM AMB,101.1
7/24/2023,12:15,PCOM AMB,121.8
7/24/2023,12:30,PCOM AMB,91.1
7/24/2023,12:45,PCOM AMB,88.1
7/24/2023,13:00,PCOM AMB,77.5
7/24/2023,13:15,PCOM AMB,105.1
7/24/2023,13:30,PCOM AMB,145.4
7/24/2023,13:45,PCOM AMB,154.6
7/24/2023,14:00,PCOM AMB,130.4
7/24/2023,14:15,PCOM AMB,136.7
7/24/2023,14:30,PCOM AMB,133.6
7/24/2023,14:45,PCOM AMB,150.4
7/24/2023,15:00,PCOM AMB,198.2
7/24/2023,15:15,PCOM AMB,154.3
7/24/2023,15:30,PCOM AMB,131.8
7/24/2023,15:45,PCOM AMB,134.3
7/24/2023,16:00,PCOM AMB,84.2
7/24/2023,16:15,PCOM AMB,91.5
7/24/2023,16:30,PCOM AMB,90.5
7/24/2023,16:45,PCOM AMB,94.9
7/24/2023,17:00,PCOM AMB,119.3
7/24/2023,17:15,PCOM AMB,108.9
7/24/2023,17:30,PCOM AMB,61.8
7/24/2023,17:45,PCOM AMB,35.3
7/24/2023,18:00,PCOM AMB,25.2
7/24/2023,18:15,PCOM AMB,18.5
7/24/2023,18:30,PCOM AMB,17
7/24/2023,18:45,PCOM AMB,14.9
7/24/2023,19:00,PCOM AMB,8.9
7/24/2023,19:15,PCOM AMB,2.9
7/24/2023,19:30,PCOM AMB,0.5
7/24/2023,19:45,PCOM AMB,0
7/24/2023,20:00,PCOM AMB,0
7/24/2023,20:15,PCOM AMB,0
7/24/2023,20:30,PCOM AMB,0
7/24/2023,20:45,PCOM AMB,0
7/24/2023,21:00,PCOM AMB,0
7/24/2023,21:15,PCOM AMB,0
7/24/2023,21:30,PCOM AMB,0
7/24/2023,21:45,PCOM AMB,0
7/24/2023,22:00,PCOM AMB,0
7/24/2023,22:15,PCOM AMB,0
7/24/2023,22:30,PCOM AMB,0
7/24/2023,22:45,PCOM AMB,0
7/24/2023,23:00,PCOM AMB,0
7/24/2023,23:15,PCOM AMB,0
7/24/2023,23:30,PCOM AMB,0
7/24/2023,23:45,PCOM AMB,0
7/24/2023,0:00,PCOM AMB,0
7/25/2023,0:15,PCOM AMB,0
7/25/2023,0:30,PCOM AMB,0
7/25/2023,0:45,PCOM AMB,0
7/25/2023,1:00,PCOM AMB,0
7/25/2023,1:15,PCOM AMB,0
7/25/2023,1:30,PCOM AMB,0
7/25/2023,1:45,PCOM AMB,0
7/25/2023,2:00,PCOM AMB,0
7/25/2023,2:15,PCOM AMB,0
7/25/2023,2:30,PCOM AMB,0
7/25/2023,2:45,PCOM AMB,0
7/25/2023,3:00,PCOM AMB,0
7/25/2023,3:15,PCOM AMB,0
7/25/2023,3:30,PCOM AMB,0
7/25/2023,3:45,PCOM AMB,0
7/25/2023,4:00,PCOM AMB,0
7/25/2023,4:15,PCOM AMB,0
7/25/2023,4:30,PCOM AMB,0
7/25/2023,4:45,PCOM AMB,0
7/25/2023,5:00,PCOM AMB,0
7/25/2023,5:15,PCOM AMB,0
7/25/2023,5:30,PCOM AMB,0
7/25/2023,5:45,PCOM AMB,0
7/25/2023,6:00,PCOM AMB,0.2
7/25/2023,6:15,PCOM AMB,1.6
7/25/2023,6:30,PCOM AMB,3.9
7/25/2023,6:45,PCOM AMB,7
7/25/2023,7:00,PCOM AMB,16.8
7/25/2023,7:15,PCOM AMB,26.9
7/25/2023,7:30,PCOM AMB,38.9
7/25/2023,7:45,PCOM AMB,45.3
7/25/2023,8:00,PCOM AMB,59.7
7/25/2023,8:15,PCOM AMB,80.8
7/25/2023,8:30,PCOM AMB,104.9
7/25/2023,8:45,PCOM AMB,162.9
7/25/2023,9:00,PCOM AMB,201
7/25/2023,9:15,PCOM AMB,160.9
7/25/2023,9:30,PCOM AMB,84.8
7/25/2023,9:45,PCOM AMB,184.5
7/25/2023,10:00,PCOM AMB,247.5
7/25/2023,10:15,PCOM AMB,270.4
7/25/2023,10:30,PCOM AMB,741.7
7/25/2023,10:45,PCOM AMB,566.7
7/25/2023,11:00,PCOM AMB,501.6
7/25/2023,11:15,PCOM AMB,152.8
7/25/2023,11:30,PCOM AMB,142.2
7/25/2023,11:45,PCOM AMB,166.7
7/25/2023,12:00,PCOM AMB,156.6
7/25/2023,12:15,PCOM AMB,173.5
7/25/2023,12:30,PCOM AMB,148.1
7/25/2023,12:45,PCOM AMB,150.1
7/25/2023,13:00,PCOM AMB,161.4
7/25/2023,13:15,PCOM AMB,132.8
7/25/2023,13:30,PCOM AMB,160.4
7/25/2023,13:45,PCOM AMB,524.5
7/25/2023,14:00,PCOM AMB,757.2
7/25/2023,14:15,PCOM AMB,131
7/25/2023,14:30,PCOM AMB,400.5
7/25/2023,14:45,PCOM AMB,169.7
7/25/2023,15:00,PCOM AMB,246.2
7/25/2023,15:15,PCOM AMB,252.4
7/25/2023,15:30,PCOM AMB,229.6
7/25/2023,15:45,PCOM AMB,128.5
7/25/2023,16:00,PCOM AMB,99.7
7/25/2023,16:15,PCOM AMB,110.5
7/25/2023,16:30,PCOM AMB,86.8
7/25/2023,16:45,PCOM AMB,80
7/25/2023,17:00,PCOM AMB,63.3
7/25/2023,17:15,PCOM AMB,61.1
7/25/2023,17:30,PCOM AMB,47.6
7/25/2023,17:45,PCOM AMB,40.2
7/25/2023,18:00,PCOM AMB,29.5
7/25/2023,18:15,PCOM AMB,29.1
7/25/2023,18:30,PCOM AMB,18.5
7/25/2023,18:45,PCOM AMB,12.2
7/25/2023,19:00,PCOM AMB,6.2
7/25/2023,19:15,PCOM AMB,2.1
7/25/2023,19:30,PCOM AMB,0.4
7/25/2023,19:45,PCOM AMB,0
7/25/2023,20:00,PCOM AMB,0
7/25/2023,20:15,PCOM AMB,0
7/25/2023,20:30,PCOM AMB,0
7/25/2023,20:45,PCOM AMB,0
7/25/2023,21:00,PCOM AMB,0
7/25/2023,21:15,PCOM AMB,0
7/25/2023,21:30,PCOM AMB,0
7/25/2023,21:45,PCOM AMB,0
7/25/2023,22:00,PCOM AMB,0
7/25/2023,22:15,PCOM AMB,0
7/25/2023,22:30,PCOM AMB,0
7/25/2023,22:45,PCOM AMB,0
7/25/2023,23:00,PCOM AMB,0
7/25/2023,23:15,PCOM AMB,0
7/25/2023,23:30,PCOM AMB,0
7/25/2023,23:45,PCOM AMB,0
7/25/2023,0:00,PCOM AMB,0
7/26/2023,0:15,PCOM AMB,0
7/26/2023,0:30,PCOM AMB,0
7/26/2023,0:45,PCOM AMB,0
7/26/2023,1:00,PCOM AMB,0
7/26/2023,1:15,PCOM AMB,0
7/26/2023,1:30,PCOM AMB,0
7/26/2023,1:45,PCOM AMB,0
7/26/2023,2:00,PCOM AMB,0
7/26/2023,2:15,PCOM AMB,0
7/26/2023,2:30,PCOM AMB,0
7/26/2023,2:45,PCOM AMB,0
7/26/2023,3:00,PCOM AMB,0
7/26/2023,3:15,PCOM AMB,0
7/26/2023,3:30,PCOM AMB,0
7/26/2023,3:45,PCOM AMB,0
7/26/2023,4:00,PCOM AMB,0
7/26/2023,4:15,PCOM AMB,0
7/26/2023,4:30,PCOM AMB,0
7/26/2023,4:45,PCOM AMB,0
7/26/2023,5:00,PCOM AMB,0
7/26/2023,5:15,PCOM AMB,0
7/26/2023,5:30,PCOM AMB,0
7/26/2023,5:45,PCOM AMB,0
7/26/2023,6:00,PCOM AMB,0.2
7/26/2023,6:15,PCOM AMB,1.7
7/26/2023,6:30,PCOM AMB,5.2
7/26/2023,6:45,PCOM AMB,15.3
7/26/2023,7:00,PCOM AMB,18
7/26/2023,7:15,PCOM AMB,35.7
7/26/2023,7:30,PCOM AMB,46.9
7/26/2023,7:45,PCOM AMB,74.9
7/26/2023,8:00,PCOM AMB,123
7/26/2023,8:15,PCOM AMB,94.1
7/26/2023,8:30,PCOM AMB,142
7/26/2023,8:45,PCOM AMB,127.3
7/26/2023,9:00,PCOM AMB,242.8
7/26/2023,9:15,PCOM AMB,391.8
7/26/2023,9:30,PCOM AMB,547
7/26/2023,9:45,PCOM AMB,121.7
7/26/2023,10:00,PCOM AMB,78.8
7/26/2023,10:15,PCOM AMB,229.5
7/26/2023,10:30,PCOM AMB,712.1
7/26/2023,10:45,PCOM AMB,446.6
7/26/2023,11:00,PCOM AMB,607
7/26/2023,11:15,PCOM AMB,250
7/26/2023,11:30,PCOM AMB,259.2
7/26/2023,11:45,PCOM AMB,246.8
7/26/2023,12:00,PCOM AMB,219.3
7/26/2023,12:15,PCOM AMB,205.8
7/26/2023,12:30,PCOM AMB,160.7
7/26/2023,12:45,PCOM AMB,144.4
